Tweets,Classification,word_count,char_count,avg_word,stopwords,hastags
oh hell fucking canada get ready new people crossing happens jr hints could run 2024 via yahoonews,True,32,177,4.866666666666666,9,0
robert kraft jeffrey epstein day reckoning americas billionaires bunch,False,18,122,6.176470588235294,5,0
muellers filing could delayed pending jr jared kushners indictments says exus attorney,False,16,118,6.4375,3,0
planning talks foriegn leader maralago chef per reporting thedailybeast journalist foriegn put risk potential nationalsecurity risk exists,False,43,279,5.642857142857143,16,0
gop bernie sanders saying something video betraying country speak two different worlds,False,23,137,5.0,8,0
jguaido nicolasmaduro venezuela potus realdonaldtrump whitehouse j using exact playbook amp illegal issued trade house fire impeachtrump impeachtrumpnow impeachthemf,True,40,340,7.475,7,0
success isnt going success long maker trumps two success empire cutting ties candidate business,False,44,290,5.4222222222222225,17,0
realdonaldtrump liar cheat trusted wants control media dictator russian asset true enemy people lockhimup,False,42,220,4.475,17,0
james,False,10,68,5.9,3,0
fait le mais quand il regarde dans son v est là,False,18,86,3.8333333333333335,0,0
cnn live ironic republicans put putin wannabe dictator wh call guys socialists dangerous,False,28,169,5.2592592592592595,10,0
announces 4th july rally hosted everyones favorite,False,13,98,6.615384615384615,2,0
realdonaldtrump poll mystery poll one half brain would believe nonsense,False,21,125,5.0,8,0
come election time voted judicial picks bench major problem decades decades want see law order application laws want actual constitution empty words,False,48,269,4.625,20,0
fazendo,False,5,46,8.4,0,0
us delay tariffs chinese goods said substantial progress made trade talks beijing,False,27,186,5.925925925925926,9,0
fbi suspected russian asset says andrew mccabe democrat see fact youve known along republican see proof positive deep state conspiracy,True,50,265,4.5,22,0
realdonaldtrump j favorite thank,False,14,115,7.214285714285714,4,0
learned group watch video ever hear conspiracy theory time traveler maybe q time traveler given info thats case democrats trouble,False,49,260,4.333333333333333,23,0
sitting senator quoting benito mussolini dont get rid people november 3 2020 including everything get november 4th,False,32,191,5.0,11,0
tco3ckrrguxpy,False,2,29,14.0,0,0
realdonaldtrump way go hes man cant one,False,18,81,3.764705882352941,8,0
almost beat ted could take inside radical campaign strategy beto via politicomag,True,22,144,5.590909090909091,5,0
tras abandonar su idea un gran desfile militar en washington el presidente anunció este domingo para el día la independencia el 4 julio celebrará uno los mayores eventos en la historia la capital estadounidense,False,44,265,5.045454545454546,0,0
ones scarier know jason blum,False,14,87,5.285714285714286,3,0
essenviews convinced eventually j face music crooked amp charge senate believe make end 4 years however go jail,False,49,301,4.921568627450981,21,0
realdonaldtrump forgets us businesses consumers pay tariffs tradewar costs jan 3 2019 praised billions dollars tariff revenue china trade war omitted american businesses paying costs tcopegdqqnoia,False,42,272,5.775,10,0
realdonaldtrump cant take away obamas,False,16,107,7.333333333333333,3,0
kushner cos seek 11b federal loan biggest deal decade sources say via phillydotcom,False,16,107,5.75,2,0
spx said hell extend deadline raise tariffs chinese goods beyond week citing substantial progress latest round trade talks wrapped sunday washington,False,33,224,5.617647058823529,9,0
trade chief dumbs contract term doesnt get via yahoo,False,15,98,5.6,3,0
realdonaldtrump china grants ivanka 5 trademarks amid trade talks tcorifw0mx9jl shanghai ap china greenlighted five ivanka lucrative business opportunities leaves office,False,30,221,6.333333333333333,4,0
,False,2,37,18.0,0,0
revolution televised televised televised revolution brothers revolution live revolution televised via nbcnews,False,32,233,5.27027027027027,21,0
ivankatrump,False,2,30,14.5,0,0
theres one scarier lmaoooo,False,8,47,5.0,2,0
chatbycc realdonaldtrump white fear whites represented whites promised faithful would build wall deport stop entering,True,52,309,5.0588235294117645,21,0
oscars coming yes good,False,8,43,4.5,2,0
everyone piles tries pretend invented 4th july via palmerreport,False,18,117,5.555555555555555,6,0
6 essential cons define trumps success,False,9,66,6.444444444444445,2,0
white house vows shed policy north korea ahead second trumpkim summit,False,18,143,6.578947368421052,4,0
seriously people must forget claims wealth circa 2002 tcoiexekfchgh,False,18,144,7.055555555555555,6,0
dont worst person evil,False,15,77,4.2,6,0
capture syrian war towards new us trumps security powers seeking fill,False,33,201,5.121212121212121,11,0
hoarsewisperer johncornyn remember tcopmy5lwxo33,False,4,58,10.8,1,0
fact republican fell quickly line behind truly mystery never explained,True,24,150,5.291666666666667,10,0
yall ever born baby,False,12,59,4.0,4,0
admin take millions away abortion providers via waynedupreeshow,False,12,96,7.083333333333333,2,0
jrs comments hes considering run 2024 shows level father goes show shit doesnt go far,True,35,186,4.3428571428571425,15,0
funder hi scott thanks dossier collected operation epstein case figures across us uk france including tcorpzv71qboc,True,35,230,5.6,11,0
extreme political cause american democracy presidential people,False,22,157,6.476190476190476,8,0
rosie fat still hasnt moved canada said would became,True,23,128,4.608695652173913,8,0
know maralago given us government use winter white house jimmy carter gave back bought,False,31,166,4.387096774193548,14,0
said seven words ended democrat party right,False,16,102,5.8,4,0
tomperez ever spy journalist current ever attack clown,True,21,115,4.523809523809524,8,0
donaldtrump day reckoning americas billionaires bunch,False,16,138,8.2,5,0
kims also ages life okay shape,False,19,123,5.526315789473684,7,0
killer p would make great movie talk steven mention,False,102,222,4.407407407407407,11,0
female,False,9,58,5.555555555555555,4,0
realdonaldtrump china grants ivanka 5 trademarks amid trade talks tcorifw0mx9jl shanghai ap china greenlighted five ivanka lucrative business opportunities leaves office,False,31,234,6.516129032258065,4,0
heres truly know robert mueller drop hammer via palmerreport,False,19,119,5.315789473684211,7,0
donaldjtrumpjr hard imagine someone could pathetic self ignorant potus dont imagine come one tweets guess oscar post 16 tco3ckrrguxpy,False,42,243,4.809523809523809,20,0
kim special train ride vietnam meet pres j 2nd summit,False,22,140,5.666666666666667,4,0
today created holiday 4th july republican senator called brutal death another countries leader republican senator quoting mussolini jr freaking knows fbi coming sunday america,True,45,274,4.808510638297872,18,0
needs among everyone robert letter people please retweet impeachtrump resist,False,23,180,6.739130434782608,6,0
anuncia estendeu prazo para acordo comercial com china realdonaldtrump tcop5niunrjqg,False,15,127,7.533333333333333,1,0
real person criminal issued j,True,15,86,4.8,6,0
realdonaldtrump ya lo claro es nuestra esperanza ayuda es q demás la ayuda humanitaria sin q nadie mas tenga q morir sin armas unos cubanos asesinos,False,47,296,5.319148936170213,6,0
honeybee7885 mamredpill repmarkmeadows realdonaldtrump blindly trust nobody trust,False,20,136,6.157894736842105,8,0
thomashimes aoc hmcghee guess youre uses insults cant actually win got thanks,False,28,159,4.714285714285714,10,0
realdonaldtrump forgets us businesses consumers pay tariffs tradewar costs jan 3 2019 praised billions dollars tariff revenue china trade war omitted american businesses paying costs tcopegdqqnoia,False,42,272,5.775,10,0
privately often talks fondness venezuelan expats frequent golf club doral,False,19,129,5.842105263157895,7,0
sees syria afghanistan amp iraq beyond help venezuela view different crisis us via trade migration thinks venezuela rich jonathanvswan,False,41,256,5.4,14,0
man afflicted happily say bigger hands ryan theyre tiny kfc oscars2019,True,32,201,5.25,10,0
gop realdonaldtrump true usual cant open stupid mouth without telling lie,True,17,99,4.882352941176471,4,0
el gobierno va los los militares se señaló el pueblo venezolano se encuentra en el la,False,33,200,5.090909090909091,2,0
look college frat theme party clockwork orange malcolm mcdowell played movie serial rapist resisted behavior modification,True,31,201,5.516129032258065,10,0
billclinton hillaryclinton jguaido dont stand united states oh wife told,False,24,137,4.913043478260869,10,0
eugenegu realdonaldtrump always listening however information free leader exactly supposed,False,28,200,5.666666666666667,13,0
new senate passes bill forcing candidates publish returns,False,12,94,6.75,2,0
expect global conservative cult leader angry white men desperately wanting relevant,True,23,158,5.913043478260869,6,0
2 news save date announces salute america july 4th news qanon realdonaldtrump wwg1wga maga kag,False,22,149,5.7272727272727275,3,0
con jr brags family immigrants immigrants america ego imagine fred con trumps daddy able illegally,False,30,270,5.214285714285714,18,0
read anyone cares foreign policy privately often talks fondness venezuelan expats frequent golf club doral tcoiexekfchgh,False,31,197,5.387096774193548,13,0
s8n given wall s8n xd,False,11,48,3.4545454545454546,4,0
vayan los fueron primero la del golpe estado segundo el pendejo chile guaido pura,False,40,258,5.317073170731708,3,0
picks climate change denier head committee threat global warming,False,15,99,5.666666666666667,3,0
johncornyn hey remember tcopmy5lwxo33,False,5,52,7.833333333333333,1,0
us j get best best run country business cannot bought man fine character family,False,50,265,4.32,27,0
realdonaldtrump bad country,False,9,54,5.111111111111111,4,0
realdonaldtrump wish well summit kim jong un dont expect much lets remember part american character consider nothing desperate surmount every difficulty resolution contrivance thomas jefferson tcommjfz6xnqq,False,43,278,5.441860465116279,15,0
tengo amo ni ni ni guaidó por amor mi pueblo mi marca siempre en el,False,22,115,3.7916666666666665,4,0
anuncia estendeu prazo para acordo comercial com china,False,14,101,6.285714285714286,1,0
omg played female happened monday,False,14,86,5.214285714285714,5,0
loses another building via palmerreport,False,8,71,8.0,0,0
para los la guerra comercial con china,False,13,93,6.230769230769231,0,0
jr 2024 sounds good,False,9,53,5.0,3,0
one trait predicts via politicomag,False,10,74,6.5,2,0
whitehouse cant make featuring chairman kim jong un says meeting history shine sun one moment one choice,False,34,213,5.085714285714285,10,0
therickwilson started millions,False,12,95,7.0,5,0
thomashimes aoc hmcghee knew factual information would supporter example obama created 500000 jobs final two years compared trumps first two years inherited obamas economy numbers dont lie,False,47,272,4.808510638297872,17,0
realdonaldtrump personally witnessed plaintiff forced perform various sexual acts j mr epstein mr mr epstein advised 13 years old tiffany doe know alex acosta labor secretary,True,46,265,4.739130434782608,17,0
try saying know didnt think would ever actually makes look worse,False,32,161,4.0625,16,0
davidcorndc well matter fact several staff spend much day date per search reported following fireworks concert would ideal 4th july national,False,53,284,4.377358490566038,25,0
